Cutoff >1
N1 20000
MaxLen1 12
nHaps NHaps nSp single_nucleotide_pDNCs pDNC_recovered
4 10 87 0.0213089802131 0.517503805175 0 2627 1859 |0, 0, 0, 0|3, 0, 2, 0|440, 146, 54, 20|765, 270, 127, 84|351, 142, 117, 106
4 9 87 0.0182648401826 0.502283105023 0 3015 1916 |0, 0, 0, 0|3, 1, 2, 0|410, 181, 47, 68|753, 371, 140, 161|395, 205, 166, 112
4 8 87 0.0152207001522 0.494672754947 0 2708 1825 |0, 0, 0, 0|3, 1, 2, 0|473, 156, 42, 62|664, 284, 106, 96|388, 196, 147, 88
4 7 87 0.0213089802131 0.529680365297 0 2503 1832 |0, 0, 0, 0|3, 1, 2, 0|459, 144, 51, 12|724, 249, 125, 40|339, 146, 129, 79
4 6 87 0.0197869101979 0.51902587519 0 2912 1882 |0, 0, 0, 0|3, 1, 2, 0|473, 170, 47, 36|700, 337, 148, 129|386, 206, 123, 151
4 5 87 0.0182648401826 0.509893455099 0 2805 1745 |0, 0, 0, 0|3, 1, 2, 0|430, 237, 52, 30|669, 384, 133, 96|335, 196, 121, 116
4 4 87 0.0213089802131 0.528158295282 0 2576 1828 |0, 0, 0, 0|3, 2, 2, 0|414, 111, 52, 74|737, 195, 125, 135|359, 136, 136, 95
4 3 87 0.0197869101979 0.511415525114 0 2761 1798 |0, 0, 0, 0|3, 2, 2, 0|452, 196, 55, 31|677, 326, 133, 111|366, 185, 110, 112
4 2 87 0.0213089802131 0.522070015221 0 2412 1835 |0, 0, 0, 0|3, 2, 2, 0|412, 94, 46, 46|760, 166, 121, 91|352, 126, 139, 52
4 1 87 0.0182648401826 0.506849315068 0 2525 1712 |0, 0, 0, 0|3, 2, 2, 0|422, 189, 38, 14|656, 316, 117, 54|360, 172, 114, 66
5 10 87 0.0213089802131 0.528158295282 0 2262 2006 |0, 0, 0, 0|3, 1, 2, 0|439, 64, 53, 3|760, 89, 154, 17|439, 57, 156, 25
5 9 87 0.0213089802131 0.531202435312 0 2368 1860 |0, 0, 0, 0|3, 1, 2, 0|442, 98, 47, 50|736, 132, 97, 61|381, 108, 152, 58
5 8 87 0.0213089802131 0.531202435312 0 2311 1834 |0, 0, 0, 0|3, 1, 2, 0|442, 136, 42, 6|701, 183, 129, 29|377, 85, 138, 37
5 7 87 0.0213089802131 0.532724505327 0 2479 1966 |0, 0, 0, 0|3, 0, 2, 0|442, 112, 59, 9|785, 175, 132, 36|392, 124, 151, 57
5 6 87 0.0213089802131 0.523592085236 0 2503 1940 |0, 0, 0, 0|3, 0, 2, 0|418, 119, 64, 64|771, 154, 117, 95|413, 82, 152, 49
5 5 87 0.0197869101979 0.525114155251 0 2611 1892 |0, 0, 0, 0|3, 0, 2, 0|451, 126, 44, 61|765, 199, 127, 107|361, 138, 139, 88
5 4 87 0.0197869101979 0.537290715373 0 2572 1901 |0, 0, 0, 0|3, 0, 2, 0|433, 157, 43, 16|771, 220, 127, 79|384, 113, 138, 86
5 3 87 0.0213089802131 0.528158295282 0 2369 2007 |0, 0, 0, 0|3, 0, 2, 0|434, 79, 51, 4|792, 121, 157, 25|408, 90, 160, 43
5 2 87 0.0213089802131 0.535768645358 0 2688 1896 |0, 0, 0, 0|3, 0, 2, 0|420, 180, 46, 29|767, 255, 147, 93|388, 162, 123, 73
5 1 87 0.0197869101979 0.531202435312 0 2351 1921 |0, 0, 0, 0|3, 1, 2, 0|420, 92, 50, 3|748, 173, 148, 27|400, 95, 150, 39
6 10 87 0.0228310502283 0.537290715373 0 2565 1988 |0, 0, 0, 0|3, 1, 2, 0|434, 104, 48, 16|771, 208, 142, 75|427, 110, 161, 63
6 9 87 0.0213089802131 0.552511415525 0 2357 2042 |0, 0, 0, 0|3, 1, 2, 0|434, 81, 61, 3|808, 107, 138, 25|407, 71, 189, 27
6 8 87 0.0228310502283 0.531202435312 0 2373 1940 |0, 0, 0, 0|3, 0, 2, 0|479, 92, 44, 19|731, 135, 138, 65|396, 69, 147, 53
6 7 87 0.0228310502283 0.547945205479 0 2500 2007 |0, 0, 0, 0|3, 0, 2, 0|474, 75, 51, 12|757, 173, 131, 68|433, 90, 156, 75
6 6 87 0.0228310502283 0.537290715373 0 2383 2178 |0, 0, 0, 0|3, 0, 2, 0|508, 37, 55, 1|818, 78, 146, 14|478, 48, 168, 27
6 5 87 0.0243531202435 0.544901065449 0 2334 2089 |0, 0, 0, 0|3, 0, 2, 0|459, 62, 51, 4|812, 90, 148, 15|451, 53, 163, 21
