Cutoff >1
N1 20000
MaxLen1 12
nHaps NHaps nSp single_nucleotide_pDNCs pDNC_recovered
5 10 189 0.0136778115502 0.483282674772 1 9595 3535 |0, 1, 0, 0|27, 27, 0, 0|1552, 1984, 29, 25|1298, 2342, 67, 136|530, 1388, 32, 157
5 9 189 0.0151975683891 0.484802431611 1 10401 4322 |0, 1, 0, 0|27, 69, 0, 1|1772, 2071, 28, 14|1660, 2489, 79, 124|673, 1174, 83, 136
5 8 189 0.0136778115502 0.474164133739 1 9319 3720 |0, 1, 0, 0|27, 90, 0, 1|1598, 1792, 21, 23|1419, 2228, 66, 106|542, 1209, 47, 149
5 7 189 0.016717325228 0.492401215805 1 9674 4465 |0, 1, 0, 0|27, 86, 0, 1|1856, 1741, 28, 18|1628, 2058, 87, 99|764, 1066, 75, 139
5 6 189 0.016717325228 0.489361702128 1 9969 4264 |0, 1, 0, 0|27, 110, 0, 1|1746, 2055, 25, 30|1636, 2135, 81, 117|684, 1129, 65, 127
5 5 189 0.0136778115502 0.478723404255 1 9744 4104 |0, 1, 0, 0|27, 95, 0, 1|1724, 2065, 26, 28|1551, 2118, 56, 139|653, 1062, 67, 131
5 4 189 0.00911854103343 0.498480243161 1 10251 3795 |0, 1, 0, 0|27, 24, 0, 0|1626, 2128, 32, 21|1439, 2619, 59, 129|546, 1370, 66, 164
5 3 189 0.0136778115502 0.45896656535 1 10447 4518 |0, 1, 0, 0|27, 44, 0, 0|1791, 1996, 21, 29|1747, 2394, 81, 126|786, 1201, 65, 138
5 2 189 0.0106382978723 0.4726443769 0 9879 3529 |0, 0, 0, 0|82, 98, 1, 1|1572, 2076, 34, 33|1270, 2448, 39, 161|486, 1357, 45, 176
5 1 189 0.0136778115502 0.481762917933 0 9957 3940 |0, 0, 0, 0|82, 139, 1, 4|1679, 1852, 13, 36|1490, 2345, 57, 133|570, 1352, 48, 156
6 10 189 0.0136778115502 0.501519756839 1 9189 3412 |0, 1, 0, 0|27, 89, 0, 1|1484, 2005, 28, 29|1270, 2182, 67, 164|490, 1155, 46, 151
6 9 189 0.0136778115502 0.510638297872 1 10467 4835 |0, 1, 0, 0|27, 71, 0, 1|1904, 2066, 33, 33|1875, 2084, 87, 107|836, 1137, 73, 132
6 8 189 0.0182370820669 0.477203647416 0 10157 4387 |0, 0, 0, 0|82, 25, 1, 0|1834, 1696, 56, 27|1645, 2342, 73, 130|631, 1386, 65, 164
6 7 189 0.0121580547112 0.493920972644 0 9034 3448 |0, 0, 0, 0|82, 51, 1, 0|1511, 1837, 38, 53|1245, 2159, 61, 153|462, 1181, 48, 152
6 6 189 0.0136778115502 0.471124620061 0 10543 4487 |0, 0, 0, 0|82, 83, 1, 1|1855, 2247, 55, 37|1652, 2276, 96, 132|688, 1161, 58, 119
6 5 189 0.0136778115502 0.498480243161 1 10218 4212 |0, 1, 0, 0|27, 115, 0, 1|1711, 2204, 25, 41|1622, 2232, 73, 111|696, 1169, 58, 132
6 4 189 0.0136778115502 0.475683890578 0 9644 4215 |0, 0, 0, 0|82, 100, 1, 2|1668, 1928, 18, 27|1588, 2041, 81, 129|709, 1042, 68, 160
6 3 189 0.0121580547112 0.481762917933 0 10720 4748 |0, 0, 0, 0|82, 140, 1, 4|1813, 2189, 34, 29|1808, 2202, 88, 97|829, 1183, 93, 128
6 2 189 0.0182370820669 0.468085106383 0 9787 4367 |0, 0, 0, 0|81, 61, 1, 2|1813, 1623, 16, 17|1646, 2170, 77, 94|665, 1341, 68, 112
6 1 189 0.0151975683891 0.5 1 9928 4665 |0, 1, 0, 0|27, 66, 0, 1|1884, 1761, 33, 22|1779, 2111, 87, 72|795, 1118, 60, 111
7 10 189 0.0197568389058 0.471124620061 1 10057 5670 |0, 1, 0, 0|27, 53, 0, 1|2154, 1327, 25, 13|2286, 1788, 93, 83|998, 1018, 87, 103
7 9 189 0.0197568389058 0.478723404255 0 10594 5612 |0, 0, 0, 0|82, 106, 1, 4|2155, 1771, 27, 23|2139, 1926, 93, 93|994, 959, 121, 100
7 8 189 0.0151975683891 0.493920972644 0 8777 3530 |0, 0, 0, 0|81, 72, 1, 2|1476, 1594, 17, 32|1356, 2124, 71, 130|478, 1151, 50, 142
7 7 189 0.0151975683891 0.474164133739 0 9946 4228 |0, 0, 0, 0|82, 70, 1, 2|1713, 1764, 22, 25|1616, 2339, 78, 88|643, 1318, 73, 112
7 6 189 0.016717325228 0.495440729483 1 9769 5048 |0, 1, 0, 0|27, 14, 0, 0|1980, 1468, 25, 17|1978, 1913, 78, 103|880, 1059, 80, 146
7 5 189 0.016717325228 0.484802431611 0 10064 4803 |0, 0, 0, 0|81, 77, 1, 2|1874, 1580, 32, 21|1835, 2127, 83, 133|810, 1178, 87, 143
7 4 189 0.0197568389058 0.501519756839 0 9418 4805 |0, 0, 0, 0|82, 29, 1, 0|1947, 1512, 37, 21|1810, 1779, 86, 133|768, 973, 74, 166
7 3 189 0.0182370820669 0.478723404255 0 9031 4146 |0, 0, 0, 0|82, 127, 1, 3|1746, 1468, 18, 15|1557, 1876, 73, 83|618, 1220, 51, 93
7 2 189 0.0136778115502 0.48632218845 1 9526 3689 |0, 1, 0, 0|27, 26, 0, 0|1571, 1895, 12, 29|1379, 2375, 61, 102|603, 1264, 36, 145
7 1 189 0.016717325228 0.483282674772 0 10190 5581 |0, 0, 0, 0|82, 64, 1, 3|2133, 1386, 39, 12|2107, 1884, 101, 97|1047, 1032, 71, 131
8 10 189 0.0197568389058 0.493920972644 1 10132 5663 |0, 1, 0, 0|27, 15, 0, 0|2139, 1288, 26, 17|2244, 1903, 102, 98|1003, 1035, 122, 112
8 9 189 0.0212765957447 0.484802431611 0 9990 5693 |0, 0, 0, 0|79, 71, 1, 3|2142, 1527, 33, 10|2218, 1668, 100, 80|1021, 842, 99, 96
